time,q0,q1,q2,dq0,dq1,dq2,tau0,tau1,tau2
1722873701.16762,-0.198037952,1.186893463,-1.615359664,0.496067047,1.732359099,1.489414382,1.202280521,0.742148447,0.711225586
1722873701.1695,-0.196493804,1.189921379,-1.612642527,0.51544466,1.733134198,1.588493013,1.251757097,0.692671895,0.512082419
1722873701.17159,-0.195646048,1.194765687,-1.610288858,0.540248013,1.695929193,1.678270364,1.271547723,0.791625023,0.654327533
1722873701.17361,-0.194858819,1.197611809,-1.607713938,0.558850539,1.668800569,1.711026978,1.241861773,0.722357833,0.843987691
1722873701.17559,-0.194041342,1.199670672,-1.602216601,0.540248042,1.643222117,1.73246026,1.182489872,0.747096109,0.578463483
1722873701.17753,-0.192224681,1.202365398,-1.600194573,0.503818107,1.639346576,1.73124702,1.202280474,0.801520324,0.464667386
1722873701.17952,-0.191376895,1.204484701,-1.597983003,0.521645498,1.671900964,1.737313032,1.207228136,0.702567196,0.55001446
1722873701.18158,-0.190710813,1.208723664,-1.595329046,0.553424788,1.626169729,1.766025662,1.17754221,0.658038306,0.341388285
1722873701.18386,-0.189893305,1.21072197,-1.592785716,0.54567374,1.547884154,1.76238606,1.251757073,0.682776594,0.227592182
1722873701.18558,-0.18898499,1.213083625,-1.590684772,0.569701993,1.495177078,1.785032582,1.266600037,0.88068285,0.293973243
1722873701.18761,-0.18898499,1.213083625,-1.590684772,0.57435261,1.478124809,1.732460237,1.484296894,1.068693781,0.540531456
1722873701.18958,-0.186260015,1.217837095,-1.581727862,0.57667793,1.460297394,1.804443908,1.593145323,0.895525801,0.644844547
1722873701.19154,-0.185260832,1.22204566,-1.579216123,0.567376685,1.395963693,1.842053366,1.42987268,0.821310949,0.293973251
1722873701.19353,-0.184503913,1.223529339,-1.576277971,0.573577523,1.332405114,1.793929482,1.271547675,0.712462509,-0.028449026
1722873701.19551,-0.183686405,1.225436807,-1.57400322,0.57435261,1.322328758,1.7352911,1.212175798,0.648142982,-0.066381058
1722873701.1977,-0.181445867,1.227707624,-1.568932295,0.559625626,1.368059945,1.779370928,1.311128926,0.653090632,0.047415042
1722873701.19979,-0.180658668,1.23188591,-1.565804482,0.592955136,1.379686499,1.854185414,1.513982868,0.786677361,0.407769346
1722873701.20165,-0.179568678,1.233763218,-1.56319809,0.660389268,1.357983565,1.94921999,1.489244604,0.717410183,0.663810551
1722873701.20358,-0.178448409,1.235398054,-1.560165048,0.72472297,1.286673903,2.015137577,1.410082078,0.608561736,0.7301916
1722873701.20559,-0.177449256,1.237033129,-1.557432175,0.749526322,1.230091214,2.030100441,1.172594547,0.613509381,0.369837308
1722873701.2076,-0.177449256,1.237033129,-1.557432175,0.72937361,1.194436383,1.929808712,1.271547699,0.583823454,0.199143171
1722873701.20972,-0.174996763,1.239152551,-1.551824212,0.743325496,1.20373764,1.935470366,1.251757073,0.702567202,0.350871301
1722873701.21161,-0.172786504,1.244511604,-1.54594779,0.791381979,1.183584952,1.967418122,1.360605526,0.67782892,0.929334807
1722873701.21354,-0.171302915,1.246146679,-1.54228282,0.823936379,1.114600635,2.041828156,1.390291476,0.593718767,0.919851798
1722873701.21581,-0.171302915,1.246146679,-1.54228282,0.841763794,1.085146642,2.097231293,1.311128974,0.559085172,0.720708621
1722873701.21757,-0.169970691,1.248084426,-1.53907609,0.797582829,0.93865186,2.188626242,1.261652374,0.831206274,0.341388285
1722873701.21958,-0.166700721,1.251475573,-1.531051159,0.802233446,0.969656074,2.124326277,1.296285963,1.088484418,0.445701373
1722873701.22163,-0.165489614,1.253019691,-1.524953604,0.824711466,1.01461215,2.124326277,1.231966448,0.841101599,0.53104845
1722873701.22349,-0.164006025,1.254321575,-1.524953604,0.823161244,0.977407134,2.148994875,1.167646933,0.811415648,0.417252353
1722873701.22554,-0.161190212,1.256138325,-1.518208265,0.830137205,0.931675959,2.160318184,1.296286011,1.088484406,0.104313087
1722873701.22752,-0.159918547,1.25925684,-1.514511824,0.871992874,0.999110079,2.176494265,1.227018809,1.212175822,0.123279101
1722873701.22953,-0.158677191,1.260256052,-1.511620879,0.860366309,1.004535818,2.18741312,1.241861749,0.964793009,0.132762107
1722873701.23152,-0.157647729,1.261406541,-1.50884068,0.862691605,0.883619475,2.19792757,1.152803922,0.722357845,0.189660162
1722873701.23364,-0.157647729,1.261406541,-1.50884068,0.837888241,0.858041024,2.207228804,1.266600013,0.608561742,0.256041223
1722873701.23572,-0.153378606,1.263889313,-1.499725819,0.847189498,0.818510652,2.228257704,1.375448465,0.781729698,0.464667392
1722873701.23775,-0.151622504,1.265524268,-1.49621892,0.909197879,0.859591186,2.223000526,1.345762539,0.865839857,0.616395509
1722873701.23961,-0.151622504,1.267068386,-1.49621892,0.971206236,0.902221954,2.239176655,1.316076612,0.70751487,0.806055677
1722873701.24161,-0.150260031,1.26837039,-1.488604784,0.889045131,0.877418602,2.248882294,1.207228208,0.450236744,0.550014472
1722873701.24396,-0.146566153,1.269672275,-1.484023571,0.885944724,0.762703085,2.3054986,1.50903523,0.514556277,0.606912518
1722873701.24554,-0.144688964,1.272185326,-1.479963779,0.91849916,0.68596772,2.385165834,1.647569585,0.554137516,0.654327559
1722873701.24751,-0.14338702,1.273487329,-1.475935578,0.988258624,0.644112062,2.43207655,1.321024251,0.613509393,0.578463502
1722873701.2499,-0.141025364,1.273487329,-1.471464992,1.019262791,0.627059746,2.456745148,1.073641419,0.53434689,0.06638106
1722873701.25181,-0.139784008,1.275122285,-1.464214206,1.019262743,0.610007429,2.352409363,0.979635966,0.583823454,0.047415042
1722873701.25369,-0.138149023,1.276333332,-1.464214206,1.004535758,0.61698339,2.238367844,1.048903155,0.687724233,0.237075207
1722873701.25586,-0.136180967,1.277181149,-1.456363082,1.000660276,0.633260608,2.253735161,1.167646885,0.816363287,0.388803339
1722873701.25752,-0.134485424,1.278119802,-1.456363082,1.040190613,0.624734449,2.316821861,1.410082054,0.964792967,0.312939274
1722873701.25951,-0.132759601,1.278997779,-1.452571869,1.034764862,0.571252227,2.333806705,1.261652398,0.786677343,0.293973255
1722873701.26154,-0.130942971,1.279573083,-1.445810795,0.999110055,0.47668944,2.282043219,1.484296942,0.761939073,0.322422275
1722873701.26374,-0.127945483,1.281026363,-1.44255662,1.070419669,0.440259516,2.26384511,1.380396152,0.573928142,0.379320318
1722873701.26595,-0.12621966,1.281692505,-1.439349771,1.144054627,0.42165699,2.305498505,1.212175822,0.702567208,0.550014466
1722873701.26758,-0.124584675,1.281965017,-1.435400486,1.121576571,0.413130838,2.261418629,1.345762539,0.732253146,0.938817799
1722873701.26959,-0.121042192,1.282540321,-1.428212881,1.111500216,0.368174762,2.269102287,1.469453931,0.969740653,0.957783818
1722873701.27163,-0.119255841,1.283085227,-1.424879789,1.142504406,0.365074342,2.353218031,1.499139881,0.95984534,0.597429502
1722873701.27358,-0.117136419,1.283963323,-1.421262264,1.184360075,0.334845257,2.477774,1.45955863,0.771834397,0.360354304
1722873701.2756,-0.114835322,1.283963323,-1.417139292,1.185910273,0.265085828,2.582514286,1.410082078,0.8509969,0.312939268
1722873701.27759,-0.113321424,1.284841299,-1.412874103,1.208388305,0.249583733,2.639939451,1.123117995,0.95984534,0.341388294
1722873701.27983,-0.111323118,1.284841299,-1.408640504,1.177384114,0.252684152,2.527920008,1.039007843,0.900473464,0.170694143
1722873701.28162,-0.1094459,1.285477161,-1.404643774,1.117701054,0.248033524,2.503251457,0.969740653,0.831206274,0.04741504
1722873701.28357,-0.105691493,1.285749674,-1.39827764,1.116150832,0.221679962,2.441782284,0.925211763,0.806467986,0.199143168
1722873701.28561,-0.103693187,1.285931349,-1.394912839,1.157231402,0.182149619,2.495567751,1.123118019,0.846049237,0.388803329
1722873701.28753,-0.103693187,1.286203861,-1.390647769,1.149480367,0.154245847,2.494354582,1.429872704,0.930159402,0.426735362
1722873701.28951,-0.103693187,1.286203861,-1.390647769,1.042515874,0.1464948,2.463620043,1.805894613,0.979635978,0.161211142
1722873701.29153,-0.099969059,1.286536932,-1.386651039,1.124676967,0.158896476,2.370607424,1.805894613,0.8509969,0.256041217
1722873701.29351,-0.09554854,1.286809444,-1.378468275,1.211488724,0.138743752,2.393253946,1.677255535,0.771834397,0.625878525
1722873701.29584,-0.09227854,1.286930561,-1.371833563,1.262645674,0.106189352,2.457958317,1.484296918,0.722357833,0.616395521
1722873701.29781,-0.090219676,1.286930561,-1.368753076,1.280473113,0.065883905,2.488692904,1.444715643,0.766886735,0.18017716
1722873701.29972,-0.0878883,1.287021399,-1.36477232,1.311477304,0.051156914,2.50325141,1.43482033,0.781729698,0.028449026
1722873701.30163,-0.086283594,1.286930561,-1.361107349,1.3913131,0.030229086,2.428436995,1.296285951,0.761939073,0.360354319
1722873701.30361,-0.082559466,1.286900282,-1.354646444,1.419216847,0.024028248,2.47211237,0.915316439,0.648142982,0.540531474
1722873701.30554,-0.080076694,1.286870003,-1.351044655,1.370385218,0.006975943,2.458766985,1.024164891,0.702567196,0.36983732
1722873701.30754,-0.077896714,1.286809444,-1.346811056,1.333955288,0.044180971,2.504060078,1.246809435,0.702567196,0.24655821
1722873701.30951,-0.077896714,1.286809444,-1.346811056,1.312252378,0.081386,2.52266264,1.316076612,0.672881269,0.151728132
1722873701.3115,-0.075535089,1.286658049,-1.342703938,1.310702181,0.01782741,2.54045639,1.474401617,0.702567196,0.018966016
1722873701.31377,-0.071356773,1.286082745,-1.334663272,1.35488317,-0.058132857,2.463215542,1.291338336,0.821310949,0.331905285
1722873701.31567,-0.067511559,1.285961628,-1.32806015,1.371935487,-0.092237467,2.467259598,1.088484418,0.841101575,0.379320326
1722873701.31765,-0.06527102,1.285749674,-1.324774384,1.341706395,-0.099213409,2.525089169,1.212175798,0.712462509,0.094830084
1722873701.31963,-0.063514888,1.285144091,-1.320967317,1.368059921,-0.103864038,2.533581591,1.321024203,0.593718755,-0.085347068
1722873701.32152,-0.061577141,1.284871578,-1.317792058,1.423092318,-0.136418438,2.455936337,1.345762491,0.60856173,0.14224512
1722873701.32357,-0.057519972,1.284599066,-1.31107831,1.50525341,-0.132542914,2.504060221,0.999426579,0.732253134,0.322422278
1722873701.32552,-0.057519972,1.284387112,-1.307808399,1.500602818,-0.14494459,2.565529394,1.325971913,0.692671883,0.426735371
1722873701.32754,-0.053553581,1.283630252,-1.304522634,1.482000303,-0.1464948,2.539647579,1.692098475,0.662985957,0.379320323
1722873701.32974,-0.053553581,1.283630252,-1.304522634,1.413791084,-0.148045009,2.523471498,1.701993775,0.643195331,0.341388285
1722873701.33174,-0.048951387,1.28299439,-1.296813726,1.333955312,-0.174398574,2.349173975,1.553564072,0.598666412,0.180177152
1722873701.33362,-0.044742823,1.282510042,-1.290605545,1.42619276,-0.216254234,2.316012955,1.45955863,0.524451566,0.056898054
1722873701.33564,-0.042048156,1.282055855,-1.286845803,1.431618452,-0.266636044,2.354026842,1.429872704,0.564032829,-0.018966013
1722873701.33764,-0.039292872,1.281571388,-1.283086181,1.382011747,-0.265860933,2.377886677,1.509035206,0.559085172,0.237075204
1722873701.33956,-0.039292872,1.280814409,-1.27872622,1.417666578,-0.268186247,2.379504347,1.66736021,0.435393763,0.50259943
1722873701.34151,-0.034145713,1.280329943,-1.274113417,1.407590222,-0.304616174,2.304689884,1.924638367,0.420550793,0.692259592
1722873701.3435,-0.034145713,1.27969408,-1.274113417,1.362634158,-0.313142329,2.232706165,1.766313362,0.539294547,0.464667398
1722873701.34553,-0.029785752,1.278513312,-1.266594052,1.352557802,-0.29376471,2.231897259,1.58325007,0.470027351,0.360354313
1722873701.34754,-0.027393818,1.278028965,-1.263434649,1.440919733,-0.334070152,2.282851934,1.444715691,0.519503909,0.199143173
1722873701.34969,-0.027393818,1.278028965,-1.263434649,1.494401956,-0.342596304,2.299836826,1.3309196,0.489817971,0.10431309
1722873701.3515,-0.020853877,1.276726961,-1.253909111,1.547109127,-0.389877707,2.315204239,0.964793015,0.504660952,0.047415039
1722873701.35355,-0.020853877,1.276121378,-1.251018286,1.564161491,-0.39762876,2.33299799,0.855944538,0.643195331,0.161211133
1722873701.35557,-0.016584754,1.274516702,-1.247305989,1.594390607,-0.394528335,2.30185895,0.890578127,0.648142982,0.208626172
1722873701.35753,-0.013950586,1.273759842,-1.243388295,1.5339324,-0.397628754,2.323292255,1.048903143,0.613509381,0.170694143
1722873701.35961,-0.011316419,1.272912025,-1.239739299,1.488976264,-0.409255314,2.240794182,1.271547699,0.519503903,0.104313087
1722873701.36161,-0.008470356,1.272215605,-1.236090183,1.550209498,-0.448785663,2.216530085,1.271547699,0.519503903,0.151728126
1722873701.36365,-0.003989279,1.271549463,-1.229960918,1.606792164,-0.483665383,2.168810606,1.444715667,0.573928118,0.161211134
1722873701.36557,-0.00105238,1.270853043,-1.227038503,1.602916646,-0.465837973,2.196309948,1.246809399,0.618457031,-0.009483007
1722873701.36775,0.001460671,1.270005345,-1.223626375,1.509128952,-0.434058666,2.187413025,1.296285987,0.648142982,-0.056898046
1722873701.36963,0.003549814,1.268279552,-1.22000885,1.503703213,-0.445685244,2.109363365,1.207228184,0.633300018,0.00948301
1722873701.3715,0.005820632,1.267583132,-1.216944218,1.5742378,-0.498392379,2.080246353,1.390291476,0.583823466,0.161211133
1722873701.37351,0.0077281,1.266856432,-1.21419549,1.612993073,-0.538697827,2.118664598,1.316076612,0.60361408,0.208626172
1722873701.37559,0.01281476,1.265948176,-1.208366513,1.536257672,-0.530171657,2.124730587,1.400186777,0.559085178,0.199143165
1722873701.37758,0.015600264,1.265100479,-1.205380797,1.495952177,-0.524745917,2.123921824,1.583250046,0.499713302,0.113796094
1722873701.37987,0.018264711,1.264010429,-1.201937079,1.528506589,-0.537922716,2.022821236,1.548616433,0.564032829,0.113796094
1722873701.38159,0.02083832,1.262980938,-1.198746085,1.491301608,-0.559625649,2.037784147,1.607988286,0.603614068,0.085347073
1722873701.38353,0.022927463,1.260922074,-1.195428729,1.518430281,-0.595280457,2.014733219,1.365553141,0.613509393,0.085347071
1722873701.38554,0.025712967,1.259862423,-1.192158818,1.582763958,-0.597605765,2.007049584,1.291338301,0.593718767,0.123279104
1722873701.38762,0.028377414,1.259075165,-1.188904643,1.704455423,-0.560400736,1.95285964,1.271547675,0.60856173,0.256041217
1722873701.38955,0.030769348,1.258136511,-1.185982108,1.654848695,-0.561175847,1.922933841,1.212175798,0.638247657,0.350871301
1722873701.39152,0.033342898,1.256986022,-1.18287015,1.53935802,-0.58830452,1.894625711,1.251757073,0.662985933,0.303456259
1722873701.39353,0.036158741,1.256047487,-1.179868698,1.527731442,-0.60923233,1.86429553,1.246809435,0.633300006,0.094830084
1722873701.39554,0.04127562,1.254896879,-1.174418807,1.512229371,-0.617758477,1.815767193,1.316076612,0.643195331,-0.009483008
1722873701.39769,0.04127562,1.253897667,-1.171606898,1.492076707,-0.639461422,1.816575933,1.424925041,0.682776582,-0.047415039
1722873701.39964,0.043334484,1.252928853,-1.171606898,1.485100818,-0.627059746,1.782606101,1.474401617,0.6580383,-0.104313084
1722873701.40149,0.048360586,1.25083971,-1.163850546,1.557185531,-0.609232342,1.768047643,1.227018809,0.544242203,-0.047415036
1722873701.40352,0.052387476,1.250082731,-1.161670566,1.60291667,-0.624734426,1.74540112,1.093432093,0.539294547,0.075864065
1722873701.4055,0.054264665,1.248266101,-1.159616947,1.568036914,-0.618533599,1.701321268,1.38534379,0.593718767,0.123279102
1722873701.40752,0.056686878,1.247055054,-1.157168508,1.547109103,-0.620083809,1.648344541,1.627778935,0.494765639,0.037932029
1722873701.40955,0.059199929,1.245965004,-1.154593587,1.617643595,-0.678991771,1.591323781,1.513982821,0.568980479,0.142245117
1722873701.4116,0.063620448,1.245238304,-1.150202036,1.623844457,-0.658839047,1.601029444,1.424925041,0.643195319,0.189660159
1722873701.41376,0.063620448,1.244390488,-1.148132563,1.566486764,-0.613107872,1.626506829,1.731679773,0.578875786,0.047415043
1722873701.41559,0.068888724,1.243149161,-1.145668268,1.576563168,-0.635585916,1.63014648,1.810842276,0.519503915,-0.066381057
1722873701.41749,0.071613729,1.241938114,-1.143203974,1.5215307,-0.669690526,1.584448981,1.682203174,0.554137504,-0.018966016
1722873701.41969,0.073642313,1.240000248,-1.138780832,1.520755553,-0.676666462,1.525001788,1.380396104,0.692671883,0.085347071
1722873701.42171,0.077941716,1.239091992,-1.136837721,1.615318298,-0.647987592,1.442503643,1.142908621,0.648142987,0.199143165
1722873701.42353,0.077941716,1.23806262,-1.134799957,1.647872686,-0.656513751,1.436841989,1.192385197,0.564032829,0.208626172
1722873701.4255,0.083088875,1.236912012,-1.132746339,1.578113246,-0.657288849,1.47081182,1.474401617,0.539294541,0.094830078
1722873701.42755,0.085753322,1.234459519,-1.130376816,1.522305727,-0.670465636,1.421474767,1.612935972,0.618457037,0.037932032
1722873701.42953,0.088024139,1.233066797,-1.128244162,1.52540617,-0.683642411,1.38386538,1.543668771,0.667933595,0.028449023
1722873701.43153,0.09056747,1.232067585,-1.126032591,1.596715808,-0.699919605,1.355152774,1.38534379,0.68277657,0.066381054
1722873701.43354,0.09274745,1.231068373,-1.124168634,1.586639452,-0.658063936,1.313903689,1.266600037,0.776782036,0.08534707
1722873701.43551,0.097803771,1.229796767,-1.120361567,1.557960582,-0.627834857,1.266588593,1.627778959,0.658038282,0.037932032
1722873701.43752,0.100710392,1.228706837,-1.117913008,1.625394702,-0.65418843,1.226148367,1.518930531,0.717410159,0.018966016
1722873701.43953,0.102496803,1.227374554,-1.116443872,1.595940733,-0.710771072,1.199457812,1.642621946,0.747096109,0
1722873701.44153,0.102496803,1.226254344,-1.114374518,1.485875893,-0.740225053,1.190965319,1.316076612,0.742148459,0
1722873701.44363,0.10843122,1.224982738,-1.112747431,1.438594508,-0.723947847,1.163465929,1.464506292,0.816363287,0
1722873701.44551,0.111065328,1.223680735,-1.110930681,1.481225252,-0.693718755,1.098357153,1.548616457,0.653090632,0.047415042
1722873701.44793,0.113093913,1.221470475,-1.107739687,1.530056834,-0.71852212,1.077732635,1.518930531,0.638247657,0.085347076
1722873701.44958,0.115061998,1.22056222,-1.10623908,1.494402027,-0.711546171,1.019498694,1.311128974,0.653090632,0.06638106
1722873701.45162,0.117544711,1.219320774,-1.104596138,1.47502439,-0.699919581,0.980271649,1.395239115,0.653090632,-0.028449024
1722873701.45368,0.122722208,1.218109608,-1.103458762,1.454096556,-0.716971898,0.932552147,1.617883635,0.529399228,0
